filename|annotator|questione|id|source-name|source-partition-id|ref-type|ref-scope|text|context|alias|partition|doc-type|authority|region|city|detached-city|section|ministry|other-authority|eu-acronym|number|year|full-number|case-number|area|doc-date|deposit-date|notification-date|publication-date|applicant|defendant|ro-number|rv-number|gu-series|url|cited-doc-simple-id|cited-art-simple-id|cited-comma-simple-id
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|14|||legislation|nazionale|633/1972|633/1972|||DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|15|||legislation|nazionale|art. 51 d.p.r. 633/1972|art. 51 d.p.r. 633/1972||articolo-51|DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art51|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-51|
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|16|||caselaw|nazionale|Cass. 19493/2010|Cass. 19493/2010||||CORTE_CASS||||||||19493|2010||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|17|||caselaw|nazionale|Cass. n. 1728 del 1999, 8683|Cass. n. 1728 del 1999, 8683 del 200||||CORTE_CASS||||||||1728|1999||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|18|||caselaw|nazionale|200|Cass. n. 1728 del 1999, 8683 del 200||||CORTE_CASS||||||||200|||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|19|||caselaw|nazionale|cass. 13391 del 2003|cass. 13391 del 2003|||SENT|CORTE_CASS||||||||13391|2003||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|20|||caselaw|nazionale|cass. 4357 del 2007|cass. 4357 del 2007||||CORTE_CASS||||||||4357|2007||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|21|||caselaw|nazionale|cass. 6743 del 2007|cass. 6743 del 2007||||CORTE_CASS||||||||6743|2007||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|22|||caselaw|nazionale|cass. 27032 del 2007|cass. 27032 del 2007, cass. 19362 del 2008||||CORTE_CASS||||||||27032|2007||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|23|||caselaw|nazionale|cass. 19362 del 2008|cass. 27032 del 2007, cass. 19362 del 2008||||CORTE_CASS||||||||19362|2008||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|24|||caselaw|nazionale|cass. 20197 del 2010|cass. 20197 del 2010||||CORTE_CASS||||||||20197|2010||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|25|||legislation|nazionale|art. 2729 c.c.|art. 2729 c.c.|COD_CIV|articolo-2729||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art2729|COD_CIV|COD_CIV_articolo-2729|
Sentenza_V10_10757_2023.json|A1|Se i movimenti finanziari rilevati su conti correnti intesta|26|||caselaw|nazionale|Cass. 18339/2009|Cass. 18339/2009||||CORTE_CASS||||||||18339|2009||||||||||||||||
Sentenza_V10_10757_2023.json|A1|Se l'avviso di accertamento sia illegittimo per mancata alle|1|||legislation|nazionale|art. 7 l. 212/2000|art. 7 l. 212/2000||articolo-7|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art7|legge:2000;212|legge:2000;212_articolo-7|
Sentenza_V10_10757_2023.json|A1|Se l'avviso di accertamento sia illegittimo per mancata alle|2|||legislation|nazionale|art. 7 dlgs. 32/2001|art. 7 dlgs. 32/2001||articolo-7|DLGS|||||||||32|2001|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2001;32~art7|decreto.legislativo:2001;32|decreto.legislativo:2001;32_articolo-7|
Sentenza_V10_10757_2023.json|A1|Se l'avviso di accertamento sia illegittimo per mancata alle|3|||caselaw|nazionale|Cass. 6232/2003|Cass. 6232/2003||||CORTE_CASS||||||||6232|2003||||||||||||||||
Sentenza_V10_14484_2023.json|A1|Se il contribuente eccepisca la illegittimità della sottoscr|1|||caselaw|nazionale|Cass. trib., 07/08/2020, n. 16844|Cass. trib., 07/08/2020, n. 16844||||CORTE_CASS||||TRIBUTARIA||||16844||||CIVILE|2020-08-07|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2020:16844CIV.html|CASS:2020:16844CIV||
Sentenza_V10_14484_2023.json|A1|Se il contribuente eccepisca la illegittimità della sottoscr|2|||caselaw|nazionale|Cass. 13/12/2021, n. 39747|Cass. 13/12/2021, n. 39747||||CORTE_CASS||||||||39747|||||2021-12-13||||||||||||
Sentenza_V10_14484_2023.json|A1|Se il contribuente eccepisca la illegittimità della sottoscr|3|||caselaw|nazionale|Cass. sez. trib., 21/02/2022, n. 5516|Cass. sez. trib., 21/02/2022, n. 5516||||CORTE_CASS||||TRIBUTARIA||||5516||||CIVILE|2022-02-21|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2022:5516CIV.html|CASS:2022:5516CIV||
Sentenza_V10_14484_2023.json|A1|Se l’IVA detratta in fase di acquisto di un immobile in reve|1|||legislation|nazionale|art. 19, comma 2, d.p.r. 633/72|art. 19, comma 2, d.p.r. 633/72||articolo-19_comma-2|DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art19-comma2|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-19|presidente.repubblica:decreto:1972;633_articolo-19_comma-2
Sentenza_V10_14619_2023.json|A2|Se la clausola penale inserita in un contratto costituisca u|1|||legislation|nazionale|Art. 1382 cc|Art. 1382 cc|COD_CIV|articolo-1382||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art1382|COD_CIV|COD_CIV_articolo-1382|
Sentenza_V10_14619_2023.json|A2|Se la clausola penale inserita in un contratto costituisca u|2|||legislation|nazionale|Art. 15 co.1 dPR 633/1972|Art. 15 co.1 dPR 633/1972||articolo-15_comma-1|DECR|PRES_REP||||||||633|1972|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1972;633~art15-comma1|presidente.repubblica:decreto:1972;633|presidente.repubblica:decreto:1972;633_articolo-15|presidente.repubblica:decreto:1972;633_articolo-15_comma-1
Sentenza_V10_14619_2023.json|A2|Se la clausola penale inserita in un contratto costituisca u|3|||legislation|nazionale|Art. 40 TUR|Art. 40 TUR|TU_IMPOSTA_REGISTRO|articolo-40||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1986-04-26;131~art40|TU_IMPOSTA_REGISTRO|TU_IMPOSTA_REGISTRO_articolo-40|
Sentenza_V10_14619_2023.json|A2|Se la clausola penale inserita in un contratto costituisca u|4|||legislation|nazionale|Art. 21 co.1 TUR|Art. 21 co.1 TUR|TU_IMPOSTA_REGISTRO|articolo-21_comma-1||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1986-04-26;131~art21-comma1|TU_IMPOSTA_REGISTRO|TU_IMPOSTA_REGISTRO_articolo-21|TU_IMPOSTA_REGISTRO_articolo-21_comma-1
Sentenza_V10_14619_2023.json|A2|Se la clausola penale inserita in un contratto costituisca u|5|||legislation|nazionale|Art. 21 co. 2 TUR|Art. 21 co. 2 TUR|TU_IMPOSTA_REGISTRO|articolo-21_comma-2||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1986-04-26;131~art21-comma2|TU_IMPOSTA_REGISTRO|TU_IMPOSTA_REGISTRO_articolo-21|TU_IMPOSTA_REGISTRO_articolo-21_comma-2
Sentenza_V10_14727_2023.json|A1|Se la notifica di una cartella esattoriale avvenga nelle man|1|||legislation|nazionale|art. 60 lett. b bis d.p.r. 600/1973|art. 60 lett. b bis d.p.r. 600/1973||articolo-60_lettera-b-bis|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art60-letbbis|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-60|
Sentenza_V10_14727_2023.json|A1|Se la notifica di una cartella esattoriale avvenga nelle man|2|||caselaw|nazionale|Cass. 27446/2022|Cass. 27446/2022||||CORTE_CASS||||||||27446|2022||||||||||||||||
Sentenza_V10_14727_2023.json|A1|Se la notifica di una cartella esattoriale avvenga nelle man|3|||caselaw|nazionale|Cass. 2868/2017|Cass. 2868/2017||||CORTE_CASS||||||||2868|2017||||||||||||||||
Sentenza_V10_14727_2023.json|A2|Se la notifica di una cartella esattoriale avvenga nelle man|1|||legislation|nazionale|art. 60 dpr 600/73|dell’art. 60 dpr 600/73||articolo-60|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art60|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-60|
Sentenza_V10_14727_2023.json|A2|Se la notifica di una cartella esattoriale avvenga nelle man|2|||caselaw|nazionale|Corte di Cassazione, con Ordinanza n. 27446 del 20/09/2022|Corte di Cassazione, con Ordinanza n. 27446 del 20/09/2022, Cass. V, n. 2868/2017|||ORD|CORTE_CASS||||||||27446|||||2022-09-20||||||||||||
Sentenza_V10_14727_2023.json|A2|Se la notifica di una cartella esattoriale avvenga nelle man|3|||caselaw|nazionale|Cass. V, n. 2868/2017|Corte di Cassazione, con Ordinanza n. 27446 del 20/09/2022, Cass. V, n. 2868/2017|||ORD|CORTE_CASS||||5||||2868|2017||||||||||||||||
Sentenza_V10_3453_2023.json|A2|Se siano decorsi più di cinque anni dalla notifica dell’ulti|1|||legislation|nazionale|art. 2948 c.c.|art. 2948 c.c.|COD_CIV|articolo-2948||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art2948|COD_CIV|COD_CIV_articolo-2948|
Sentenza_V10_7817_2023.json|A2|Se il diritto dell'amministrazione al recupero della tassa a|1|||legislation|nazionale|Art 2934 cc|Art 2934 cc|COD_CIV|articolo-2934||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art2934|COD_CIV|COD_CIV_articolo-2934|
Sentenza_V10_7817_2023.json|A2|Se il diritto dell'amministrazione al recupero della tassa a|2|||legislation|nazionale|5 d.l. 953/82|5 d.l. 953/82||articolo-5|DL|||||||||953|1982|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:1982;953~art5|decreto.legge:1982;953|decreto.legge:1982;953_articolo-5|
Sentenza_V10_8090_2023.json|A1|Se il termine di prescrizione per il recupero della tassa au|1|||legislation|nazionale|art. 3 l. 60/1986|art. 3 l. 60/1986||articolo-3|L|||||||||60|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1986;60~art3|legge:1986;60|legge:1986;60_articolo-3|
Sentenza_V10_8090_2023.json|A2|Se il termine di prescrizione per il recupero della tassa au|1|||legislation|nazionale|art. 3 l. 60/1983|art. 3 l. 60/1983||articolo-3|L|||||||||60|1983|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1983;60~art3|legge:1983;60|legge:1983;60_articolo-3|
Sentenza_V16_372_2022.json|A1|Se l'Ufficio abbia legittimamente accertato un maggior reddi|1|||legislation|nazionale|D.L. 83/2012|D.L. 83/2012|||DL|||||||||83|2012|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2012;83|decreto.legge:2012;83||
Sentenza_V20_830_2022.json|A2|Se un'area destinata a insediamenti produttivi, ma soggetta |1|||legislation|nazionale|Art 5 dlgs. 504/1992|Art 5 dlgs. 504/1992||articolo-5|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art5|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-5|
Sentenza_V20_830_2022.json|A2|Se un'area destinata a insediamenti produttivi, ma soggetta |2|||legislation|nazionale|Art. 7 dlgs 504/1992|Art. 7 dlgs 504/1992||articolo-7|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art7|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-7|
Sentenza_V20_830_2022.json|A2|Se un'area destinata a insediamenti produttivi, ma soggetta |3|||legislation|nazionale|Art. 59 dlgs 504/1992|Art. 59 dlgs 504/1992||articolo-59|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art59|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-59|
Sentenza_V20_830_2022.json|A2|Se un'area destinata a insediamenti produttivi, ma soggetta |4|||legislation|comunale|Delibera COmune di Faggiano n. 90/2003|Delibera COmune di Faggiano n. 90/2003|||DEL|COMUNE||D463||||||90|2003||||||||||||||||
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|1|||legislation|nazionale|Art. 70 dlgs. 507/1993|Art. 70 dlgs. 507/1993||articolo-70|DLGS|||||||||507|1993|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;507~art70|decreto.legislativo:1993;507|decreto.legislativo:1993;507_articolo-70|
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|2|||legislation|nazionale|Art. 71 dlgs. 507/1993|Art. 71 dlgs. 507/1993||articolo-71|DLGS|||||||||507|1993|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;507~art71|decreto.legislativo:1993;507|decreto.legislativo:1993;507_articolo-71|
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|3|||legislation|nazionale|Art. 72 comma 1 dlgs. 507/1993|Art. 72 comma 1 dlgs. 507/1993||articolo-72_comma-1|DLGS|||||||||507|1993|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;507~art72-comma1|decreto.legislativo:1993;507|decreto.legislativo:1993;507_articolo-72|decreto.legislativo:1993;507_articolo-72_comma-1
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|4|||caselaw|nazionale|Cass. trib. 7818/2004|Cass. trib. 7818/2004 Cass trib. 19165/2004 Cass. trib. 5895/2002 Cass. trib. 19255/2003 Cass. trib. 9433/2005||||CORTE_CASS||||TRIBUTARIA||||7818|2004|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2004:7818CIV.html|CASS:2004:7818CIV||
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|5|||caselaw|nazionale|Cass trib. 19165/2004|Cass. trib. 7818/2004 Cass trib. 19165/2004 Cass. trib. 5895/2002 Cass. trib. 19255/2003 Cass. trib. 9433/2005||||CORTE_CASS||||TRIBUTARIA||||19165|2004|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2004:19165CIV.html|CASS:2004:19165CIV||
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|6|||caselaw|nazionale|Cass. trib. 5895/2002|Cass. trib. 7818/2004 Cass trib. 19165/2004 Cass. trib. 5895/2002 Cass. trib. 19255/2003 Cass. trib. 9433/2005||||CORTE_CASS||||TRIBUTARIA||||5895|2002|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2002:5895CIV.html|CASS:2002:5895CIV||
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|7|||caselaw|nazionale|Cass. trib. 19255/2003|Cass. trib. 7818/2004 Cass trib. 19165/2004 Cass. trib. 5895/2002 Cass. trib. 19255/2003 Cass. trib. 9433/2005||||CORTE_CASS||||TRIBUTARIA||||19255|2003|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2003:19255CIV.html|CASS:2003:19255CIV||
Sentenza_V22_3848_2021.json|A2|Se l’avviso di accertamento TARI sia legittimamente emesso c|8|||caselaw|nazionale|Cass. trib. 9433/2005|Cass. trib. 7818/2004 Cass trib. 19165/2004 Cass. trib. 5895/2002 Cass. trib. 19255/2003 Cass. trib. 9433/2005||||CORTE_CASS||||TRIBUTARIA||||9433|2005|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2005:9433CIV.html|CASS:2005:9433CIV||
Sentenza_V22_5547_2023.json|A2|Se il contribuente non abbia impugnato il piano di classific|1|||caselaw|nazionale|Cass. SS.UU. 11722/2010|Cass. SS.UU. 11722/2010 Cass. civ. VI 18224/2018 Cass. civ. sez. V, 21177/2014 Cass. civ. sez. VI, 9778/2017||||CORTE_CASS||||UNITE||||11722|2010||||||||||||||||
Sentenza_V22_5547_2023.json|A2|Se il contribuente non abbia impugnato il piano di classific|2|||caselaw|nazionale|Cass. civ. VI 18224/2018|Cass. SS.UU. 11722/2010 Cass. civ. VI 18224/2018 Cass. civ. sez. V, 21177/2014 Cass. civ. sez. VI, 9778/2017||||CORTE_CASS||||||||18224|2018|||CIVILE|||||VI|||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2018:18224CIV.html|CASS:2018:18224CIV||
Sentenza_V22_5547_2023.json|A2|Se il contribuente non abbia impugnato il piano di classific|3|||caselaw|nazionale|Cass. civ. sez. V, 21177/2014|Cass. SS.UU. 11722/2010 Cass. civ. VI 18224/2018 Cass. civ. sez. V, 21177/2014 Cass. civ. sez. VI, 9778/2017||||CORTE_CASS||||5||||21177|2014|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2014:21177CIV.html|CASS:2014:21177CIV||
Sentenza_V22_5547_2023.json|A2|Se il contribuente non abbia impugnato il piano di classific|4|||caselaw|nazionale|Cass. civ. sez. VI, 9778/2017|Cass. SS.UU. 11722/2010 Cass. civ. VI 18224/2018 Cass. civ. sez. V, 21177/2014 Cass. civ. sez. VI, 9778/2017||||CORTE_CASS||||6||||9778|2017|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2017:9778CIV.html|CASS:2017:9778CIV||
Sentenza_V31_1512_2022.json|A1|Se il contribuente impugni un accertamento fiscale relativo |1|||caselaw|nazionale|Cass. 8500/2021|Cass. 8500/2021||||CORTE_CASS||||||||8500|2021||||||||||||||||
Sentenza_V31_1512_2022.json|A1|Se il contribuente impugni un accertamento fiscale relativo |2|||legislation|nazionale|art. 43 d.p.r. 600/1973|art. 43 d.p.r. 600/1973||articolo-43|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_V31_1512_2022.json|A2|Se il contribuente impugni un accertamento fiscale relativo |1|||caselaw|nazionale|Cass. SS.UU. n. 8500/2021|Cass. SS.UU. n. 8500/2021||||CORTE_CASS||||UNITE||||8500|2021||||||||||||||||
Sentenza_V31_1512_2022.json|A2|Se il contribuente impugni un accertamento fiscale relativo |2|||legislation|nazionale|art. 43 dpr 600/1973|art. 43 dpr 600/1973||articolo-43|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_V31_207_2021.json|A1|Se il contribuente abbia diritto a compensare un credito, ot|1|||legislation|nazionale|art. 19 dlgs. 546/1992|art. 19 dlgs. 546/1992||articolo-19|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art19|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-19|
Sentenza_V31_207_2021.json|A2|Se il contribuente abbia diritto a compensare un credito, ot|1|||legislation|nazionale|art. 19 dlgs. n 546/1992|art. 19 dlgs. n 546/1992||articolo-19|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art19|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-19|
Sentenza_V43_3075_2022.json|A2|Se un terreno edificabile presenti caratteristiche specifich|1|||legislation|nazionale|Art. 51 dpr 131/1986|Art. 51 dpr 131/1986||articolo-51|DECR|PRES_REP||||||||131|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1986;131~art51|presidente.repubblica:decreto:1986;131|presidente.repubblica:decreto:1986;131_articolo-51|
Sentenza_V43_3075_2022.json|A2|Se un terreno edificabile presenti caratteristiche specifich|2|||legislation|nazionale|Art. 52 dpr 131/1986|Art. 52 dpr 131/1986||articolo-52|DECR|PRES_REP||||||||131|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1986;131~art52|presidente.repubblica:decreto:1986;131|presidente.repubblica:decreto:1986;131_articolo-52|
Sentenza_V43_3075_2022.json|A2|Se un terreno edificabile presenti caratteristiche specifich|3|||caselaw|nazionale|Cass. civ. 10747/2020|Cass. civ. 10747/2020 Cass. civ. 13203/2020 Cass civ. 13958/2020||||CORTE_CASS||||||||10747|2020|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2020:10747CIV.html|CASS:2020:10747CIV||
Sentenza_V43_3075_2022.json|A2|Se un terreno edificabile presenti caratteristiche specifich|4|||caselaw|nazionale|Cass. civ. 13203/2020|Cass. civ. 10747/2020 Cass. civ. 13203/2020 Cass civ. 13958/2020||||CORTE_CASS||||||||13203|2020|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2020:13203CIV.html|CASS:2020:13203CIV||
Sentenza_V43_3075_2022.json|A2|Se un terreno edificabile presenti caratteristiche specifich|5|||caselaw|nazionale|Cass civ. 13958/2020|Cass. civ. 10747/2020 Cass. civ. 13203/2020 Cass civ. 13958/2020||||CORTE_CASS||||||||13958|2020|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2020:13958CIV.html|CASS:2020:13958CIV||
Sentenza_Z29_2235_2023.json|A1|Se il ricorrente non alleghi materialmente gli atti impugnat|1|||legislation|nazionale|art. 21 dlgs. 546/1992|art. 21 dlgs. 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z29_2235_2023.json|A2|Se il ricorrente non alleghi materialmente gli atti impugnat|1|||legislation|nazionale|Art. 21 dlgs. 546/1992|Art. 21 dlgs. 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
Sentenza_Z29_7978_2022.json|A1|Se l'impugnazione di un avviso di accertamento fiscale da pa|1|||legislation|nazionale|art. 22, comma 2, dlgs. 546/92|art. 22, comma 2, dlgs. 546/92||articolo-22_comma-2|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art22-comma2|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-22|decreto.legislativo:1992;546_articolo-22_comma-2
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|1|||caselaw|nazionale|Cass SS.UU. 24823/2015|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||UNITE||||24823|2015||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|2|||caselaw|nazionale|Cass. 19328/2018|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||||||19328|2018||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|3|||caselaw|nazionale|Cass. 20036/2018|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||||||20036|2018||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|4|||caselaw|nazionale|Cass. 218/2019|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||||||218|2019||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|5|||caselaw|nazionale|Cass. 34409/2019|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||||||34409|2019||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|6|||caselaw|nazionale|Cass. 2043/2021|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||||||2043|2021||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|7|||caselaw|nazionale|Cass. sez. VI, 9084/2021|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||6||||9084|2021||||||||||||||||
Sentenza_Z31_3163_2023.json|A2|Se l'avviso di contestazione IVA notificato prima dello scad|8|||caselaw|nazionale|Cass. sez V 15530|Cass SS.UU. 24823/2015 Cass. 19328/2018 Cass. 20036/2018 Cass. 218/2019 Cass. 34409/2019 Cass. 2043/2021 Cass. sez. VI, 9084/2021 Cass. sez V 15530||||CORTE_CASS||||5||||15530|||||||||||||||||
